0.02915, 1, -1
0.01067, 0, -1
0.01622, 0, -1
0.01285, 0, -1
0.00426, 0, -1
0.00358, 0, 1
0.00683, 0, 1
0.00686, 0, 1
0.00260, 0, 1
0.00730, 0, 1
0.02299, 1, 1
0.01700, 0, 1
0.00563, 0, 1
0.01314, 0, 1
0.01175, 0, 1
0.01583, 0, 1
0.00953, 0, 0
0.00781, 0, 0
0.00883, 0, 0
0.00803, 0, 0
0.01664, 0, 0
0.01921, 0, 0
0.01065, 0, 0
0.01479, 0, 0
0.00681, 0, 0
0.01135, 0, 0
0.01264, 0, 0
0.01708, 0, 1
0.01673, 0, 1
0.01211, 0, 1
0.01239, 0, 1
0.02987, 1, 1
0.01062, 0, 1
0.00888, 0, 1
0.01274, 0, 1
0.02920, 1, 1
0.02740, 1, 1
0.02802, 1, 1
0.00963, 0, 1
0.02522, 1, 1
0.02014, 1, 1
0.03714, 1, 1
0.02705, 1, 1
0.01006, 0, 0
0.00743, 0, 0
0.01121, 0, 0
0.01263, 0, 0
0.00892, 0, 0
0.01875, 0, 0
0.00923, 0, 0
0.00847, 0, 0
0.01803, 0, 0
0.02631, 1, 0
0.00558, 0, 0
0.01301, 0, 0
0.01751, 0, 0
0.00692, 0, 0
0.01966, 0, 0
0.02674, 1, 1
0.02008, 1, 1
0.02808, 1, 1
0.02291, 1, 1
0.03394, 1, 1
0.01148, 0, 1
0.01610, 0, 1
0.03365, 1, 1
0.01286, 0, 1
0.03227, 1, 1
0.03320, 1, 1
0.02252, 1, 1
0.03149, 1, 1
0.03386, 1, 1
0.02945, 1, 1
0.02270, 1, 1
0.01493, 0, 0
0.01518, 0, 0
0.01507, 0, 0
0.01893, 0, 0
0.03098, 1, 0
0.02150, 1, 0
0.01908, 0, 0
0.02354, 1, 0
0.02708, 1, 0
0.02590, 1, 0
0.01724, 0, 0
0.01701, 0, 0
0.02476, 1, 0
0.01192, 0, 1
0.01018, 0, 1
0.03462, 1, 1
0.01157, 0, 1
0.02491, 1, 1
0.02319, 1, 1
0.00738, 0, 1
0.01546, 0, 1
0.02355, 1, -1
0.01507, 0, -1
0.03270, 1, -1
0.01283, 0, -1
